;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;Hurst Exponent;Sample Rate
919;Actor_16;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-16.wav;83875;3.803854875283447;0.4740681;22050.0
920;Actor_16;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-16.wav;78724;3.570249433106576;0.33902323;22050.0
921;Actor_16;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-16.wav;80195;3.6369614512471657;0.40541798;22050.0
922;Actor_16;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-16.wav;75046;3.4034467120181406;0.47769535;22050.0
923;Actor_16;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-16.wav;77253;3.5035374149659866;0.35544384;22050.0
924;Actor_16;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-16.wav;82403;3.737097505668934;0.30347353;22050.0
925;Actor_16;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-16.wav;83875;3.803854875283447;0.3460387;22050.0
926;Actor_16;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-16.wav;85346;3.870566893424036;0.38415918;22050.0
927;Actor_16;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-16.wav;82403;3.737097505668934;0.45442688;22050.0
928;Actor_16;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-16.wav;87553;3.970657596371882;0.49822378;22050.0
929;Actor_16;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-16.wav;88289;4.004036281179138;0.5255354;22050.0
930;Actor_16;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-16.wav;86081;3.9039002267573695;0.42358693;22050.0
931;Actor_16;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-16.wav;86081;3.9039002267573695;0.5015641;22050.0
932;Actor_16;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-16.wav;87553;3.970657596371882;0.5090606;22050.0
933;Actor_16;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-16.wav;82403;3.737097505668934;0.5942436;22050.0
934;Actor_16;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-16.wav;83874;3.803809523809524;0.52504283;22050.0
935;Actor_16;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-16.wav;89761;4.070793650793651;0.53769517;22050.0
936;Actor_16;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-16.wav;81667;3.703718820861678;0.3412498;22050.0
937;Actor_16;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-16.wav;77253;3.5035374149659866;0.40608782;22050.0
938;Actor_16;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-16.wav;80195;3.6369614512471657;0.49461815;22050.0
939;Actor_16;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-16.wav;78724;3.570249433106576;0.33443773;22050.0
940;Actor_16;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-16.wav;82403;3.737097505668934;0.34068978;22050.0
941;Actor_16;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-16.wav;82403;3.737097505668934;0.51559025;22050.0
942;Actor_16;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-16.wav;77988;3.53687074829932;0.58637184;22050.0
943;Actor_16;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-16.wav;77253;3.5035374149659866;0.518784;22050.0
944;Actor_16;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-16.wav;83139;3.7704761904761903;0.3925398;22050.0
945;Actor_16;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-16.wav;82403;3.737097505668934;0.38219392;22050.0
946;Actor_16;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-16.wav;76517;3.47015873015873;0.38564414;22050.0
947;Actor_16;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-16.wav;78724;3.570249433106576;0.41868863;22050.0
948;Actor_16;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-16.wav;94174;4.270929705215419;0.36831927;22050.0
949;Actor_16;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-16.wav;93439;4.237596371882086;0.37355426;22050.0
950;Actor_16;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-16.wav;91231;4.1374603174603175;0.39631107;22050.0
951;Actor_16;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-16.wav;91232;4.13750566893424;0.3880663;22050.0
952;Actor_16;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-16.wav;77989;3.5369160997732427;0.39350444;22050.0
953;Actor_16;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-16.wav;75781;3.436780045351474;0.44788384;22050.0
954;Actor_16;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-16.wav;77253;3.5035374149659866;0.42812732;22050.0
955;Actor_16;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-16.wav;75781;3.436780045351474;0.4198546;22050.0
956;Actor_16;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-16.wav;77989;3.5369160997732427;0.3826606;22050.0
957;Actor_16;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-16.wav;77988;3.53687074829932;0.38871703;22050.0
958;Actor_16;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-16.wav;78725;3.570294784580499;0.45805714;22050.0
959;Actor_16;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-16.wav;78724;3.570249433106576;0.40034473;22050.0
960;Actor_17;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-17.wav;84610;3.83718820861678;0.7911952;22050.0
961;Actor_17;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-17.wav;77253;3.5035374149659866;0.8449434;22050.0
962;Actor_17;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-17.wav;77253;3.5035374149659866;0.82060647;22050.0
963;Actor_17;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-17.wav;76517;3.47015873015873;0.80869585;22050.0
964;Actor_17;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-17.wav;77253;3.5035374149659866;0.83716387;22050.0
965;Actor_17;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-17.wav;77989;3.5369160997732427;0.79572004;22050.0
966;Actor_17;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-17.wav;82403;3.737097505668934;0.779817;22050.0
967;Actor_17;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-17.wav;83139;3.7704761904761903;0.8057015;22050.0
968;Actor_17;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-17.wav;85346;3.870566893424036;0.78603905;22050.0
969;Actor_17;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-17.wav;79460;3.603628117913832;0.7891522;22050.0
970;Actor_17;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-17.wav;84610;3.83718820861678;0.7842336;22050.0
971;Actor_17;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-17.wav;77989;3.5369160997732427;0.8005352;22050.0
972;Actor_17;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-17.wav;76517;3.47015873015873;0.79084206;22050.0
973;Actor_17;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-17.wav;77989;3.5369160997732427;0.7712307;22050.0
974;Actor_17;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-17.wav;76517;3.47015873015873;0.8083877;22050.0
975;Actor_17;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-17.wav;77988;3.53687074829932;0.7204836;22050.0
976;Actor_17;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-17.wav;82403;3.737097505668934;0.7607463;22050.0
977;Actor_17;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-17.wav;90496;4.104126984126984;0.7508585;22050.0
978;Actor_17;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-17.wav;82403;3.737097505668934;0.7746317;22050.0
979;Actor_17;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-17.wav;83874;3.803809523809524;0.7423063;22050.0
980;Actor_17;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-17.wav;80931;3.670340136054422;0.8183487;22050.0
981;Actor_17;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-17.wav;77253;3.5035374149659866;0.81428856;22050.0
982;Actor_17;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-17.wav;78724;3.570249433106576;0.84191775;22050.0
983;Actor_17;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-17.wav;79460;3.603628117913832;0.83619416;22050.0
984;Actor_17;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-17.wav;80931;3.670340136054422;0.852463;22050.0
985;Actor_17;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-17.wav;81667;3.703718820861678;0.874176;22050.0
986;Actor_17;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-17.wav;79460;3.603628117913832;0.8119032;22050.0
987;Actor_17;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-17.wav;78724;3.570249433106576;0.76902705;22050.0
988;Actor_17;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-17.wav;76517;3.47015873015873;0.85730153;22050.0
989;Actor_17;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-17.wav;81667;3.703718820861678;0.79647505;22050.0
990;Actor_17;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-17.wav;79460;3.603628117913832;0.82972395;22050.0
991;Actor_17;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-17.wav;77989;3.5369160997732427;0.83279485;22050.0
992;Actor_17;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-17.wav;77253;3.5035374149659866;0.77907467;22050.0
993;Actor_17;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-17.wav;82403;3.737097505668934;0.7181139;22050.0
994;Actor_17;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-17.wav;80196;3.637006802721088;0.77049977;22050.0
995;Actor_17;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-17.wav;83875;3.803854875283447;0.7210012;22050.0
996;Actor_17;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-17.wav;76517;3.47015873015873;0.8562886;22050.0
997;Actor_17;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-17.wav;77253;3.5035374149659866;0.8423657;22050.0
998;Actor_17;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-17.wav;77989;3.5369160997732427;0.90678155;22050.0
999;Actor_17;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-17.wav;80195;3.6369614512471657;0.8705264;22050.0
1000;Actor_17;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-17.wav;81667;3.703718820861678;0.8581158;22050.0
1001;Actor_17;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-17.wav;82403;3.737097505668934;0.89456266;22050.0
1002;Actor_17;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-17.wav;80931;3.670340136054422;0.897966;22050.0
1003;Actor_17;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-17.wav;84610;3.83718820861678;0.86518335;22050.0
1004;Actor_17;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-17.wav;84610;3.83718820861678;0.8481669;22050.0
1005;Actor_17;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-17.wav;81667;3.703718820861678;0.84199387;22050.0
1006;Actor_17;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-17.wav;78724;3.570249433106576;0.830583;22050.0
1007;Actor_17;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-17.wav;77253;3.5035374149659866;0.80366975;22050.0
1008;Actor_17;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-17.wav;92703;4.20421768707483;0.8083898;22050.0
1009;Actor_17;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-17.wav;91967;4.170839002267574;0.7845228;22050.0
1010;Actor_17;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-17.wav;98589;4.471156462585034;0.7496167;22050.0
1011;Actor_17;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-17.wav;101532;4.6046258503401365;0.7684838;22050.0
1012;Actor_17;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-17.wav;75045;3.4034013605442177;0.80706096;22050.0
1013;Actor_17;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-17.wav;80195;3.6369614512471657;0.8849464;22050.0
1014;Actor_17;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-17.wav;74310;3.3700680272108845;0.7439708;22050.0
1015;Actor_17;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-17.wav;75781;3.436780045351474;0.7838957;22050.0
1016;Actor_17;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-17.wav;77989;3.5369160997732427;0.84221435;22050.0
1017;Actor_17;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-17.wav;80931;3.670340136054422;0.8387847;22050.0
1018;Actor_17;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-17.wav;75781;3.436780045351474;0.8228698;22050.0
1019;Actor_17;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-17.wav;77988;3.53687074829932;0.8035752;22050.0
1020;Actor_18;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-18.wav;76517;3.47015873015873;0.4092411;22050.0
1021;Actor_18;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-18.wav;77989;3.5369160997732427;0.4197601;22050.0
1022;Actor_18;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-18.wav;76517;3.47015873015873;0.4341762;22050.0
1023;Actor_18;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-18.wav;76517;3.47015873015873;0.4452781;22050.0
1024;Actor_18;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-18.wav;76517;3.47015873015873;0.43632993;22050.0
1025;Actor_18;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-18.wav;75046;3.4034467120181406;0.49223578;22050.0
1026;Actor_18;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-18.wav;80196;3.637006802721088;0.4231133;22050.0
1027;Actor_18;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-18.wav;77253;3.5035374149659866;0.44024652;22050.0
1028;Actor_18;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-18.wav;79460;3.603628117913832;0.4200602;22050.0
1029;Actor_18;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-18.wav;79460;3.603628117913832;0.4222196;22050.0
1030;Actor_18;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-18.wav;79460;3.603628117913832;0.4228963;22050.0
1031;Actor_18;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-18.wav;79460;3.603628117913832;0.4180719;22050.0
1032;Actor_18;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-18.wav;75045;3.4034013605442177;0.43582663;22050.0
1033;Actor_18;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-18.wav;74309;3.3700226757369616;0.42168972;22050.0
1034;Actor_18;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-18.wav;75781;3.436780045351474;0.4296661;22050.0
1035;Actor_18;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-18.wav;77253;3.5035374149659866;0.3856355;22050.0
1036;Actor_18;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-18.wav;83139;3.7704761904761903;0.62108487;22050.0
1037;Actor_18;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-18.wav;86817;3.937278911564626;0.5132416;22050.0
1038;Actor_18;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-18.wav;83139;3.7704761904761903;0.44216564;22050.0
1039;Actor_18;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-18.wav;84610;3.83718820861678;0.5920657;22050.0
1040;Actor_18;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-18.wav;78724;3.570249433106576;0.35881358;22050.0
1041;Actor_18;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-18.wav;80195;3.6369614512471657;0.4169706;22050.0
1042;Actor_18;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-18.wav;77989;3.5369160997732427;0.45473376;22050.0
1043;Actor_18;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-18.wav;80195;3.6369614512471657;0.41636118;22050.0
1044;Actor_18;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-18.wav;83874;3.803809523809524;0.38725793;22050.0
1045;Actor_18;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-18.wav;84610;3.83718820861678;0.39081883;22050.0
1046;Actor_18;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-18.wav;91232;4.13750566893424;0.3652395;22050.0
1047;Actor_18;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-18.wav;84610;3.83718820861678;0.35306224;22050.0
1048;Actor_18;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-18.wav;86081;3.9039002267573695;0.42463368;22050.0
1049;Actor_18;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-18.wav;91967;4.170839002267574;0.37885964;22050.0
1050;Actor_18;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-18.wav;78724;3.570249433106576;0.4928341;22050.0
1051;Actor_18;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-18.wav;80196;3.637006802721088;0.39652386;22050.0
1052;Actor_18;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-18.wav;81667;3.703718820861678;0.5057691;22050.0
1053;Actor_18;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-18.wav;83139;3.7704761904761903;0.4866815;22050.0
1054;Actor_18;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-18.wav;84610;3.83718820861678;0.47765684;22050.0
1055;Actor_18;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-18.wav;93439;4.237596371882086;0.4624261;22050.0
1056;Actor_18;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-18.wav;75781;3.436780045351474;0.54035956;22050.0
1057;Actor_18;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-18.wav;75045;3.4034013605442177;0.5505002;22050.0
1058;Actor_18;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-18.wav;76517;3.47015873015873;0.5532389;22050.0
1059;Actor_18;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-18.wav;76517;3.47015873015873;0.559118;22050.0
1060;Actor_18;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-18.wav;82403;3.737097505668934;0.5710028;22050.0
1061;Actor_18;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-18.wav;91967;4.170839002267574;0.61522967;22050.0
1062;Actor_18;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-18.wav;83875;3.803854875283447;0.4320996;22050.0
1063;Actor_18;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-18.wav;83874;3.803809523809524;0.51885027;22050.0
1064;Actor_18;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-18.wav;94911;4.304353741496598;0.43223882;22050.0
1065;Actor_18;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-18.wav;89761;4.070793650793651;0.39332718;22050.0
1066;Actor_18;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-18.wav;80931;3.670340136054422;0.4619997;22050.0
1067;Actor_18;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-18.wav;96382;4.3710657596371885;0.49442124;22050.0
1068;Actor_18;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-18.wav;105210;4.771428571428571;0.365464;22050.0
1069;Actor_18;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-18.wav;98589;4.471156462585034;0.405182;22050.0
1070;Actor_18;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-18.wav;102267;4.63795918367347;0.42572215;22050.0
