;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration
1357;Actor_23;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-23.wav;71367;3.2365986394557824
1358;Actor_23;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-23.wav;69159;3.1364625850340135
1359;Actor_23;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-23.wav;68424;3.1031292517006803
1360;Actor_23;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-23.wav;78724;3.570249433106576
1361;Actor_23;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-23.wav;75781;3.436780045351474
1362;Actor_23;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-23.wav;78725;3.570294784580499
1363;Actor_23;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-23.wav;77989;3.5369160997732427
1364;Actor_23;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-23.wav;78724;3.570249433106576
1365;Actor_23;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-23.wav;78724;3.570249433106576
1366;Actor_23;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-23.wav;76517;3.47015873015873
1367;Actor_23;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-23.wav;73574;3.336689342403628
1368;Actor_23;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-23.wav;89760;4.070748299319728
1369;Actor_23;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-23.wav;85345;3.8705215419501133
1370;Actor_23;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-23.wav;82403;3.737097505668934
1371;Actor_23;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-23.wav;85345;3.8705215419501133
1372;Actor_23;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-23.wav;72103;3.2699773242630386
1373;Actor_23;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-23.wav;71367;3.2365986394557824
1374;Actor_23;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-23.wav;72838;3.3033106575963718
1375;Actor_23;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-23.wav;72839;3.3033560090702947
1376;Actor_23;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-23.wav;77253;3.5035374149659866
1377;Actor_23;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-23.wav;74309;3.3700226757369616
1378;Actor_23;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-23.wav;73574;3.336689342403628
1379;Actor_23;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-23.wav;72838;3.3033106575963718
1380;Actor_24;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-24.wav;81667;3.703718820861678
1381;Actor_24;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-24.wav;80195;3.6369614512471657
1382;Actor_24;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-24.wav;80196;3.6370068027210882
1383;Actor_24;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-24.wav;79460;3.603628117913832
1384;Actor_24;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-24.wav;78724;3.570249433106576
1385;Actor_24;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-24.wav;77253;3.5035374149659866
1386;Actor_24;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-24.wav;85346;3.8705668934240363
1387;Actor_24;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-24.wav;81667;3.703718820861678
1388;Actor_24;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-24.wav;90496;4.104126984126984
1389;Actor_24;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-24.wav;89760;4.070748299319728
1390;Actor_24;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-24.wav;89025;4.037414965986395
1391;Actor_24;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-24.wav;90496;4.104126984126984
1392;Actor_24;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-24.wav;79460;3.603628117913832
1393;Actor_24;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-24.wav;86081;3.9039002267573695
1394;Actor_24;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-24.wav;77253;3.5035374149659866
1395;Actor_24;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-24.wav;82403;3.737097505668934
1396;Actor_24;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-24.wav;88289;4.004036281179138
1397;Actor_24;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-24.wav;83139;3.7704761904761903
1398;Actor_24;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-24.wav;85346;3.8705668934240363
1399;Actor_24;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-24.wav;85346;3.8705668934240363
1400;Actor_24;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-24.wav;90496;4.104126984126984
1401;Actor_24;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-24.wav;87553;3.970657596371882
1402;Actor_24;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-24.wav;77989;3.5369160997732427
1403;Actor_24;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-24.wav;84610;3.83718820861678
1404;Actor_24;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-24.wav;97117;4.404399092970522
1405;Actor_24;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-24.wav;100797;4.571292517006802
1406;Actor_24;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-24.wav;92703;4.20421768707483
1407;Actor_24;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-24.wav;103003;4.671337868480726
1408;Actor_24;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-24.wav;90496;4.104126984126984
1409;Actor_24;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-24.wav;82403;3.737097505668934
1410;Actor_24;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-24.wav;80931;3.670340136054422
1411;Actor_24;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-24.wav;92703;4.20421768707483
1412;Actor_24;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-24.wav;96382;4.3710657596371885
1413;Actor_24;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-24.wav;96382;4.3710657596371885
1414;Actor_24;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-24.wav;91967;4.170839002267574
1415;Actor_24;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-24.wav;112568;5.105124716553288
1416;Actor_24;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-24.wav;90496;4.104126984126984
1417;Actor_24;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-24.wav;89760;4.070748299319728
1418;Actor_24;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-24.wav;86817;3.937278911564626
1419;Actor_24;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-24.wav;88289;4.004036281179138
1420;Actor_24;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-24.wav;84610;3.83718820861678
1421;Actor_24;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-24.wav;89760;4.070748299319728
1422;Actor_24;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-24.wav;79460;3.603628117913832
1423;Actor_24;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-24.wav;84610;3.83718820861678
1424;Actor_24;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-24.wav;94910;4.304308390022676
1425;Actor_24;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-24.wav;90496;4.104126984126984
1426;Actor_24;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-24.wav;88289;4.004036281179138
1427;Actor_24;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-24.wav;89760;4.070748299319728
1428;Actor_24;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-24.wav;95646;4.337687074829932
1429;Actor_24;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-24.wav;102267;4.63795918367347
1430;Actor_24;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-24.wav;93439;4.237596371882086
1431;Actor_24;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-24.wav;97853;4.437777777777778
1432;Actor_24;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-24.wav;72839;3.3033560090702947
1433;Actor_24;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-24.wav;76517;3.47015873015873
1434;Actor_24;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-24.wav;74310;3.3700680272108845
1435;Actor_24;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-24.wav;75045;3.4034013605442177
1436;Actor_24;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-24.wav;86817;3.937278911564626
1437;Actor_24;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-24.wav;87553;3.970657596371882
1438;Actor_24;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-24.wav;80931;3.670340136054422
1439;Actor_24;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-24.wav;80195;3.6369614512471657
